,Nome da instituicao,Sigla da instituicao,Nome da base de dados,Sigla da base de dados,Responsavel pelo registro,Numero do registro no portal,Numero do registro na base de dados,Data do registro,Data do evento,Data de Carencia,Nome cientifico,Nome comum,Nome cientifico na base de dados,Nivel taxonomico,Numero de individuos,Reino,Filo,Classe,Ordem,Familia,Genero,Especie,Estado de conservacao,Categoria de Ameaca,Localidade,Pais,Estado/Provincia,Municipio,Status de Sensibilidade,lat,lon,Outras informacoes da localidade,Jurisdicao,"Destino do Material
"
257,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Cláudia Márcia Marily Ferreira,517524,"Nº Da Autorização/Licença Sisbio: 35582, Projeto: Composição E Estrutura De Comunidades De Anfíbios Ao Longo De Um Gradiente Urbano Em Campo Grande, Mato Grosso Do Sul",17/11/2013,18/11/2013 a 25/11/2013,23/08/2015,Rhinella schneideri,Sem Informações,Rhinella schneideri,species,1,Sem Informações,Chordata,Amphibia,Anura,Bufonidae,Rhinella,Rhinella schneideri,Espécie não Ameaçada,Sem Informações,Chácara Coqueiral,Brasil,MS,Campo Grande,Espécie não Sensível,-20.494717,-54.588889,Coordenada de referência da área amostrada,Sem Informações,"Depositado em coleção/museu
"
258,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Cláudia Márcia Marily Ferreira,517797,"Nº Da Autorização/Licença Sisbio: 35582, Projeto: Composição E Estrutura De Comunidades De Anfíbios Ao Longo De Um Gradiente Urbano Em Campo Grande, Mato Grosso Do Sul",17/11/2013,18/11/2013 a 25/11/2013,23/08/2015,Rhinella schneideri,Sem Informações,Rhinella schneideri,species,1,Sem Informações,Chordata,Amphibia,Anura,Bufonidae,Rhinella,Rhinella schneideri,Espécie não Ameaçada,Sem Informações,Parque Imbirussu,Brasil,MS,Campo Grande,Espécie não Sensível,-20.436389,-54.676667,Coordenada de referência da área amostrada,Sem Informações,"Solto/mantido na natureza
"
259,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Cláudia Márcia Marily Ferreira,517798,"Nº Da Autorização/Licença Sisbio: 35582, Projeto: Composição E Estrutura De Comunidades De Anfíbios Ao Longo De Um Gradiente Urbano Em Campo Grande, Mato Grosso Do Sul",17/11/2013,18/11/2013 a 25/11/2013,23/08/2015,Physalaemus cuvieri,Rã-cachorro,Physalaemus cuvieri,species,1,Sem Informações,Chordata,Amphibia,Anura,Leiuperidae,Physalaemus,Physalaemus cuvieri,Espécie não Ameaçada,Sem Informações,Parque Imbirussu,Brasil,MS,Campo Grande,Espécie não Sensível,-20.436389,-54.676667,Coordenada de referência da área amostrada,Sem Informações,"Depositado em coleção/museu
"
260,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Cláudia Márcia Marily Ferreira,517799,"Nº Da Autorização/Licença Sisbio: 35582, Projeto: Composição E Estrutura De Comunidades De Anfíbios Ao Longo De Um Gradiente Urbano Em Campo Grande, Mato Grosso Do Sul",17/11/2013,18/11/2013 a 25/11/2013,23/08/2015,Rhinella schneideri,Sem Informações,Rhinella schneideri,species,1,Sem Informações,Chordata,Amphibia,Anura,Bufonidae,Rhinella,Rhinella schneideri,Espécie não Ameaçada,Sem Informações,Parque Imbirussu,Brasil,MS,Campo Grande,Espécie não Sensível,-20.436389,-54.676667,Coordenada de referência da área amostrada,Sem Informações,"Depositado em coleção/museu
"
261,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Cláudia Márcia Marily Ferreira,517805,"Nº Da Autorização/Licença Sisbio: 35582, Projeto: Composição E Estrutura De Comunidades De Anfíbios Ao Longo De Um Gradiente Urbano Em Campo Grande, Mato Grosso Do Sul",05/12/2013,06/12/2013 a 06/12/2013,23/08/2015,Leptodactylus podicipinus,Sem Informações,Leptodactylus podicipinus,species,1,Sem Informações,Chordata,Amphibia,Anura,Leptodactylidae,Leptodactylus,Leptodactylus podicipinus,Espécie não Ameaçada,Sem Informações,Parque Imbirussu,Brasil,MS,Campo Grande,Espécie não Sensível,-20.436389,-54.676667,Coordenada de referência da área amostrada,Sem Informações,"Depositado em coleção/museu
"
262,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Cláudia Márcia Marily Ferreira,517809,"Nº Da Autorização/Licença Sisbio: 35582, Projeto: Composição E Estrutura De Comunidades De Anfíbios Ao Longo De Um Gradiente Urbano Em Campo Grande, Mato Grosso Do Sul",20/01/2014,21/01/2014 a 21/01/2014,23/08/2015,Leptodactylus podicipinus,Sem Informações,Leptodactylus podicipinus,species,3,Sem Informações,Chordata,Amphibia,Anura,Leptodactylidae,Leptodactylus,Leptodactylus podicipinus,Espécie não Ameaçada,Sem Informações,Parque Imbirussu,Brasil,MS,Campo Grande,Espécie não Sensível,-20.436389,-54.676667,Coordenada de referência da área amostrada,Sem Informações,"Depositado em coleção/museu
"
263,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Cláudia Márcia Marily Ferreira,517810,"Nº Da Autorização/Licença Sisbio: 35582, Projeto: Composição E Estrutura De Comunidades De Anfíbios Ao Longo De Um Gradiente Urbano Em Campo Grande, Mato Grosso Do Sul",11/03/2014,12/03/2014 a 12/03/2014,23/08/2015,Leptodactylus podicipinus,Sem Informações,Leptodactylus podicipinus,species,3,Sem Informações,Chordata,Amphibia,Anura,Leptodactylidae,Leptodactylus,Leptodactylus podicipinus,Espécie não Ameaçada,Sem Informações,Parque Imbirussu,Brasil,MS,Campo Grande,Espécie não Sensível,-20.436389,-54.676667,Coordenada de referência da área amostrada,Sem Informações,"Solto/mantido na natureza
"
264,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Cláudia Márcia Marily Ferreira,517926,"Nº Da Autorização/Licença Sisbio: 35582, Projeto: Composição E Estrutura De Comunidades De Anfíbios Ao Longo De Um Gradiente Urbano Em Campo Grande, Mato Grosso Do Sul",17/11/2013,18/11/2013 a 25/11/2013,23/08/2015,Leptodactylus labyrinthicus,Sem Informações,Leptodactylus labyrinthicus,species,1,Sem Informações,Chordata,Amphibia,Anura,Leptodactylidae,Leptodactylus,Leptodactylus labyrinthicus,Espécie não Ameaçada,Sem Informações,Parque Itanhagá,Brasil,MS,Campo Grande,Espécie não Sensível,-20.467692,-54.598142,Coordenada aproximada,Sem Informações,"Depositado em coleção/museu
"
265,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Cláudia Márcia Marily Ferreira,517927,"Nº Da Autorização/Licença Sisbio: 35582, Projeto: Composição E Estrutura De Comunidades De Anfíbios Ao Longo De Um Gradiente Urbano Em Campo Grande, Mato Grosso Do Sul",18/02/2014,19/02/2014 a 19/02/2014,23/08/2015,Rhinella schneideri,Sem Informações,Rhinella schneideri,species,1,Sem Informações,Chordata,Amphibia,Anura,Bufonidae,Rhinella,Rhinella schneideri,Espécie não Ameaçada,Sem Informações,Parque Itanhagá,Brasil,MS,Campo Grande,Espécie não Sensível,-20.467692,-54.598142,Coordenada aproximada,Sem Informações,"Solto/mantido na natureza
"
266,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Cláudia Márcia Marily Ferreira,517930,"Nº Da Autorização/Licença Sisbio: 35582, Projeto: Composição E Estrutura De Comunidades De Anfíbios Ao Longo De Um Gradiente Urbano Em Campo Grande, Mato Grosso Do Sul",03/11/2013,04/11/2013 a 11/11/2013,23/08/2015,Rhinella schneideri,Sem Informações,Rhinella schneideri,species,3,Sem Informações,Chordata,Amphibia,Anura,Bufonidae,Rhinella,Rhinella schneideri,Espécie não Ameaçada,Sem Informações,Piscicultura - Ufms,Brasil,MS,Campo Grande,Espécie não Sensível,-20.500403,-54.615394,Coordenada aproximada,Sem Informações,"Solto/mantido na natureza
"
267,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Cláudia Márcia Marily Ferreira,517933,"Nº Da Autorização/Licença Sisbio: 35582, Projeto: Composição E Estrutura De Comunidades De Anfíbios Ao Longo De Um Gradiente Urbano Em Campo Grande, Mato Grosso Do Sul",28/11/2013,29/11/2013 a 29/11/2013,23/08/2015,Leptodactylus podicipinus,Sem Informações,Leptodactylus podicipinus,species,2,Sem Informações,Chordata,Amphibia,Anura,Leptodactylidae,Leptodactylus,Leptodactylus podicipinus,Espécie não Ameaçada,Sem Informações,Piscicultura - Ufms,Brasil,MS,Campo Grande,Espécie não Sensível,-20.500403,-54.615394,Coordenada aproximada,Sem Informações,"Depositado em coleção/museu
"
268,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Cláudia Márcia Marily Ferreira,517937,"Nº Da Autorização/Licença Sisbio: 35582, Projeto: Composição E Estrutura De Comunidades De Anfíbios Ao Longo De Um Gradiente Urbano Em Campo Grande, Mato Grosso Do Sul",08/12/2013,09/12/2013 a 09/12/2013,23/08/2015,Leptodactylus podicipinus,Sem Informações,Leptodactylus podicipinus,species,3,Sem Informações,Chordata,Amphibia,Anura,Leptodactylidae,Leptodactylus,Leptodactylus podicipinus,Espécie não Ameaçada,Sem Informações,Piscicultura - Ufms,Brasil,MS,Campo Grande,Espécie não Sensível,-20.500403,-54.615392,Coordenada aproximada,Sem Informações,"Solto/mantido na natureza
"
269,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Cláudia Márcia Marily Ferreira,517938,"Nº Da Autorização/Licença Sisbio: 35582, Projeto: Composição E Estrutura De Comunidades De Anfíbios Ao Longo De Um Gradiente Urbano Em Campo Grande, Mato Grosso Do Sul",08/12/2013,09/12/2013 a 09/12/2013,23/08/2015,Scinax fuscovarius,Perereca-de-banheiro,Scinax fuscovarius,species,1,Sem Informações,Chordata,Amphibia,Anura,Hylidae,Scinax,Scinax fuscovarius,Espécie não Ameaçada,Sem Informações,Piscicultura - Ufms,Brasil,MS,Campo Grande,Espécie não Sensível,-20.500403,-54.615392,Coordenada aproximada,Sem Informações,"Depositado em coleção/museu
"
270,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Cláudia Márcia Marily Ferreira,517940,"Nº Da Autorização/Licença Sisbio: 35582, Projeto: Composição E Estrutura De Comunidades De Anfíbios Ao Longo De Um Gradiente Urbano Em Campo Grande, Mato Grosso Do Sul",28/11/2013,29/11/2013 a 29/11/2013,23/08/2015,Physalaemus albonotatus,Sem Informações,Physalaemus albonotatus,species,1,Sem Informações,Chordata,Amphibia,Anura,Leiuperidae,Physalaemus,Physalaemus albonotatus,Espécie não Ameaçada,Sem Informações,Piscicultura - Ufms,Brasil,MS,Campo Grande,Espécie não Sensível,-20.500403,-54.615394,Coordenada aproximada,Sem Informações,"Solto/mantido na natureza
"
271,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Cláudia Márcia Marily Ferreira,517948,"Nº Da Autorização/Licença Sisbio: 35582, Projeto: Composição E Estrutura De Comunidades De Anfíbios Ao Longo De Um Gradiente Urbano Em Campo Grande, Mato Grosso Do Sul",24/03/2014,25/03/2014 a 25/03/2014,23/08/2015,Rhinella schneideri,Sem Informações,Rhinella schneideri,species,5,Sem Informações,Chordata,Amphibia,Anura,Bufonidae,Rhinella,Rhinella schneideri,Espécie não Ameaçada,Sem Informações,Piscicultura - Ufms,Brasil,MS,Campo Grande,Espécie não Sensível,-20.500403,-54.615394,Coordenada aproximada,Sem Informações,"Solto/mantido na natureza
"
272,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Marcelo Poletti,518003,"Nº Da Autorização/Licença Sisbio: 40380, Projeto: Coleta De Ácaros E Insetos-Praga Em Áreas Agrícolas Para Realização De Pesquisas Para Caracterização E Monitoramento Da Resistência E Eficácia De Agrotóxicos E Afins",11/03/2014,12/03/2014 a 16/03/2014,21/11/2016,Spodoptera frugiperda,Sem Informações,Spodoptera frugiperda,species,"1,150",Sem Informações,Arthropoda,Insecta,Lepidoptera,Noctuidae,Spodoptera,Spodoptera frugiperda,Espécie não Ameaçada,Sem Informações,Fazenda Canaã - Cultura Milho Safrinha - Variedade Santa Helena 5560,Brasil,MS,Campo Grande,Espécie não Sensível,-20.614167,-54.741942,Coordenada aproximada,Sem Informações,"Destinado a laboratório
"
273,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Marcelo Poletti,518113,"Nº Da Autorização/Licença Sisbio: 40380, Projeto: Coleta De Ácaros E Insetos-Praga Em Áreas Agrícolas Para Realização De Pesquisas Para Caracterização E Monitoramento Da Resistência E Eficácia De Agrotóxicos E Afins",13/03/2014,14/03/2014 a 16/03/2014,21/11/2016,Chrysodeixis includens,Sem Informações,Chrysodeixis includens,species,"1,100",Sem Informações,Arthropoda,Insecta,Lepidoptera,Noctuidae,Chrysodeixis,Chrysodeixis includens,Espécie não Ameaçada,Sem Informações,Estancia Claudia - Cultura Soja - Variedade Monsoy 9144,Brasil,MS,Campo Grande,Espécie não Sensível,-20.613056,-54.760556,Coordenada aproximada,Sem Informações,"Destinado a laboratório
"
274,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Cláudia Márcia Marily Ferreira,519543,"Nº Da Autorização/Licença Sisbio: 35582, Projeto: Composição E Estrutura De Comunidades De Anfíbios Ao Longo De Um Gradiente Urbano Em Campo Grande, Mato Grosso Do Sul",14/01/2014,15/01/2014 a 15/01/2014,23/08/2015,Leptodactylus syphax,Sem Informações,Leptodactylus syphax,species,1,Sem Informações,Chordata,Amphibia,Anura,Leptodactylidae,Leptodactylus,Leptodactylus syphax,Espécie não Ameaçada,Sem Informações,Parque Itanhagá,Brasil,MS,Campo Grande,Espécie não Sensível,-20.467694,-54.598142,Coordenada aproximada,Sem Informações,"Solto/mantido na natureza
"
275,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Francisco De Paula Severo Da Costa Neto,525399,"Nº Da Autorização/Licença Sisbio: 39507, Projeto: Recuperação De Material Biológico Em Rodovias De Mato Grosso Do Sul",13/02/2014,14/02/2014 a 14/02/2014,19/08/2014,Cavia aperea,Preá,Cavia aperea,species,1,Sem Informações,Chordata,Mammalia,Rodentia,Caviidae,Cavia,Cavia aperea,Espécie não Ameaçada,Sem Informações,Avenida,Brasil,MS,Campo Grande,Espécie não Sensível,-20.505,-54.630278,Coordenada aproximada,Sem Informações,"Depositado em banco de amostras biológicas
"
276,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Cláudia Márcia Marily Ferreira,516720,"Nº Da Autorização/Licença Sisbio: 35582, Projeto: Composição E Estrutura De Comunidades De Anfíbios Ao Longo De Um Gradiente Urbano Em Campo Grande, Mato Grosso Do Sul",26/03/2014,27/03/2014 a 27/03/2014,23/08/2015,Leptodactylus labyrinthicus,Sem Informações,Leptodactylus labyrinthicus,species,7,Sem Informações,Chordata,Amphibia,Anura,Leptodactylidae,Leptodactylus,Leptodactylus labyrinthicus,Espécie não Ameaçada,Sem Informações,Parque Ecológico  Do Sóter,Brasil,MS,Campo Grande,Espécie não Sensível,-20.429767,-54.576733,Coordenada aproximada,Sem Informações,"Solto/mantido na natureza
"
277,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Cláudia Márcia Marily Ferreira,516721,"Nº Da Autorização/Licença Sisbio: 35582, Projeto: Composição E Estrutura De Comunidades De Anfíbios Ao Longo De Um Gradiente Urbano Em Campo Grande, Mato Grosso Do Sul",26/03/2014,27/03/2014 a 27/03/2014,23/08/2015,Rhinella schneideri,Sem Informações,Rhinella schneideri,species,2,Sem Informações,Chordata,Amphibia,Anura,Bufonidae,Rhinella,Rhinella schneideri,Espécie não Ameaçada,Sem Informações,Parque Ecológico  Do Sóter,Brasil,MS,Campo Grande,Espécie não Sensível,-20.429767,-54.576731,Coordenada aproximada,Sem Informações,"Solto/mantido na natureza
"
278,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Cláudia Márcia Marily Ferreira,516722,"Nº Da Autorização/Licença Sisbio: 35582, Projeto: Composição E Estrutura De Comunidades De Anfíbios Ao Longo De Um Gradiente Urbano Em Campo Grande, Mato Grosso Do Sul",27/04/2014,28/04/2014 a 28/04/2014,23/08/2015,Leptodactylus labyrinthicus,Sem Informações,Leptodactylus labyrinthicus,species,7,Sem Informações,Chordata,Amphibia,Anura,Leptodactylidae,Leptodactylus,Leptodactylus labyrinthicus,Espécie não Ameaçada,Sem Informações,Parque Ecológico  Do Sóter,Brasil,MS,Campo Grande,Espécie não Sensível,-20.429769,-54.576733,Coordenada aproximada,Sem Informações,"Solto/mantido na natureza
"
279,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Cláudia Márcia Marily Ferreira,516727,"Nº Da Autorização/Licença Sisbio: 35582, Projeto: Composição E Estrutura De Comunidades De Anfíbios Ao Longo De Um Gradiente Urbano Em Campo Grande, Mato Grosso Do Sul",20/03/2014,21/03/2014 a 21/03/2014,23/08/2015,Physalaemus cuvieri,Rã-cachorro,Physalaemus cuvieri,species,1,Sem Informações,Chordata,Amphibia,Anura,Leiuperidae,Physalaemus,Physalaemus cuvieri,Espécie não Ameaçada,Sem Informações,Parque Ecológico Do Anhanduí,Brasil,MS,Campo Grande,Espécie não Sensível,-20.507028,-54.640594,Coordenada aproximada,Sem Informações,"Depositado em coleção/museu
"
280,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Cláudia Márcia Marily Ferreira,516728,"Nº Da Autorização/Licença Sisbio: 35582, Projeto: Composição E Estrutura De Comunidades De Anfíbios Ao Longo De Um Gradiente Urbano Em Campo Grande, Mato Grosso Do Sul",15/04/2014,16/04/2014 a 16/04/2014,23/08/2015,Rhinella schneideri,Sem Informações,Rhinella schneideri,species,2,Sem Informações,Chordata,Amphibia,Anura,Bufonidae,Rhinella,Rhinella schneideri,Espécie não Ameaçada,Sem Informações,Parque Ecológico Do Anhanduí,Brasil,MS,Campo Grande,Espécie não Sensível,-20.507028,-54.640594,Coordenada aproximada,Sem Informações,"Solto/mantido na natureza
"
281,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Cláudia Márcia Marily Ferreira,516752,"Nº Da Autorização/Licença Sisbio: 35582, Projeto: Composição E Estrutura De Comunidades De Anfíbios Ao Longo De Um Gradiente Urbano Em Campo Grande, Mato Grosso Do Sul",03/11/2013,04/11/2013 a 11/11/2013,23/08/2015,Leptodactylus mystacinus,Rã-assobiadora,Leptodactylus mystacinus,species,1,Sem Informações,Chordata,Amphibia,Anura,Leptodactylidae,Leptodactylus,Leptodactylus mystacinus,Espécie não Ameaçada,Sem Informações,Fragmento Do Colégio Militar,Brasil,MS,Campo Grande,Espécie não Sensível,-20.445278,-54.634442,Coordenada aproximada,Sem Informações,"Depositado em coleção/museu
"
